ApplicationID,ApplicationNumber,ApplicantType,Participants,Institution,InstCity,InstState,InstPostalCode,InstCountry,CouncilDate,YearAwarded,ProjectTitle,FieldCode,FieldName,ProgramID,ProgramName,DivisionID,DivisionName,OfferedOutright,OfferedMatching,ApprovedOutright,ApprovedMatching,AwardOutright,AwardMatching,OriginalAmount,SupplementAmount,GrantPeriod,ProjectDesc,ToSupport,Gender,Race,Culture,Language,Religion,Country,U.S. Census Label
200218,PW-50646-10,O,"H. Robert Cohen (Project Director, 07/17/2009 - present)",RIPM Consortium Ltd.,Baltimore,MD,21211,USA,2/10/2015,2010,Retrospective Index to Music Periodicals [RIPM],M6,Music History and Criticism,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$315,000.00",$0.00,"$315,000.00",$0.00,"$315,000.00",$0.00,"$315,000.00",$0.00,7/1/2010 Ð 6/30/2012,"While an urgent need for the retrospective indexing of music periodicals has been recognized since the 1930s it was not before the early 1980s that RIPM was established to undertake this task. Initially focusing on 19th-century music journals, RIPM has, since 1988, produced 247 volumes and an online database of some 550,000 annotated records treating 132 music periodicals. In 2004, RIPM expanded its scope to 1950 and took the first significant step toward filling the widely-acknowledged access gap in music periodical literature published between 1900 and the beginning of the modern indexing projects (1949); and, in 2005 RIPM created an Americas Initiative aimed at treating a number of North and Latin American music journals. This grant would permit RIPM to continue its work both on twentieth-century European journals and on those published in the Americas, and to produce twelve volumes and the equivalent data in electronic formats.","To support: The compilation of 25,000 searchable annotated bibliographic records documenting music and musical life in 20th-century Europe and North and Latin America to be made available online and in 12 printed volumes.",,,,,,,
200234,PW-50662-10,O,"Andy Lanset (Project Director, 07/17/2009 - present)",New York Public Radio,New York,NY,10007-1602,USA,2/10/2015,2010,The WNYC Radio Audio Preservation and Access Project,Y1,Archival Management and Conservation,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$315,000.00",$0.00,"$315,000.00",$0.00,"$315,000.00",$0.00,"$315,000.00",$0.00,9/1/2010 Ð 4/30/2013,"WNYC Radio requests a two-year $350,000 grant to work with a 5-member Advisory Board to identify, digitize, preserve, and make available to the public 775 hours of audio recordings from the station's Archival Collection. This material, which documents the civic, cultural, political, and historical events that shaped New York City and the nation, is a trove of rich information about an array of humanities disciplines, including (but not limited to) history, American studies, geography, African-American studies, urban studies, social sciences, and media and culture studies. By preserving these unique recordings for future generations, creating free public access to the recordings, working with an experienced team of humanities-based advisors, and publicizing the availability of these humanities resources, WNYC will support humanities research, teaching, learning, and outreach in research institutions, community-based organizations, schools, and informal learning environments.","To support: The digitization of 775 hours of recordings from the WNYC Radio Collection that capture civic, cultural, and political life in the New York City area from 1936 to 1970.",,,,,,,
200246,PW-50674-10,O,"James Matisoff (Project Director, 07/17/2009 - present)","University of California, Berkeley",Berkeley,CA,94720-1501,USA,2/10/2015,2010,Sino-Tibetan Etymological Dictionary and Thesaurus: Sustainability Implementation [STEDT],CG,Linguistics,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$234,495.00",$0.00,"$234,495.00",$0.00,"$214,390.49",$0.00,"$214,390.49",$0.00,7/1/2010 Ð 6/30/2014,"STEDT (the Sino-Tibetan Etymological Dictionary and Thesaurus project) began at UC Berkeley in 1987 with a twofold goal: (1) to create an etymological dictionary reconstructing the meaningful spoken units of the ancestor languages at major taxonomic levels (e.g., Proto-Kuki-Chin, Proto-Lolo-Burmese, Proto-TB, Proto-ST), paying due attention to typological and phonological plausibility; and (2) to produce a semantically based historical thesaurus, classifying the reconstructed roots by meaning, and recognizing phonosemantic variation at all time depths. An NEH grant for the academic year 2008-09 enabled STEDT to develop a Sustainability Plan. This plan, is adopted in the current proposal.","To support: The development of an online etymological dictionary and thesaurus of Proto-Sino-Tibetan, the common ancestor of languages spoken in China, India, and Southeast Asia. The project would also implement strategies for sustaining this resource over the long term.",,,,,,,
200267,PW-50695-10,O,"Robert Cox (Project Director, 07/17/2009 - present)","University of Massachusetts, Amherst",Amherst,MA,1003,USA,2/10/2015,2010,Digitizing W.E.B. Du Bois,YC,Library Science,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$314,787.00",$0.00,"$314,787.00",$0.00,"$314,787.00",$0.00,"$314,787.00",$0.00,5/1/2010 Ð 12/31/2013,"The University of Massachusetts Amherst requests $349,787 to complete digitization of the papers of W.E.B. Du Bois, one of the most influential African American intellectuals and activists of the twentieth century. Begun in April 2009 with a grant from the Verizon Foundation, this project will provide free and unfettered online access to a large and extraordinarily diverse manuscript collection, one of the most important in the nation for study of twentieth century African American history and the origins of the modern Civil Rights movement. Access to the digital collections will be provided through an online repository hosted by the W.E.B. Du Bois Library at UMass Amherst. Built on Fedora-Repository, the open source software, this archive will be made available at no charge to anyone with a connection to the world wide web, and the content will be also made available to secondary school educators through Verizon's Thinkfinity website.",To support: The digitization of 169 linear feet of text and image materials on the life of African American intellectual W.E.B. Du Bois.,,,,,,,
200273,PW-50701-10,O,"Michael Katchen (Project Director, 07/17/2009 - present)","Franklin Furnace Archives, Inc.",Brooklyn,NY,11217,USA,2/10/2015,2010,Publishing Franklin Furnace's Second Decade Online: Providing Intellectual Access to Variable Media Art,M2,Art History and Criticism,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$155,035.00",$0.00,"$155,035.00",$0.00,"$155,035.00",$0.00,5/1/2010 Ð 4/30/2012,"Franklin Furnace Archive, Inc. seeks $155,035 from the National Endowment for the Humanities for a two-year grant to digitize and publish on the internet records of performances, installations, exhibitions and other events produced by the organization during it second ten years, 1986 to 1996. This proposal expands upon a recent initiative that launched an online database on Franklin Furnace's website containing records of events from Franklin Furnace's first decade (1976-1985). Franklin Furnace uses best practices in the field to preserve and catalog what are now the only remaining artifacts of these singular, ""variable media"" works of social, political and cultural expression. Within a two-year period, Franklin Furnace plans to digitize, catalog and publish online approximately 6500 images of 402 events from its second decade. Making the event records at Franklin Furnace accessible to students and researchers online embeds the value of variable media art practice in history.","To support: The digitization and online publication of 6,500 images documenting 402 performances, installations, and exhibitions of variable media art produced at Franklin Furnace during its second decade of operation, 1986-96.",,,,,,,
200282,PW-50710-10,O,"Harry Plantinga (Project Director, 07/17/2009 - present)",Calvin College,Grand Rapids,MI,49546-4388,USA,2/10/2015,2010,A Comprehensive Index of North American Hymnals,Y1,Archival Management and Conservation,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$266,131.00",$0.00,"$266,131.00",$0.00,"$266,128.00",$0.00,"$266,128.00",$0.00,5/1/2010 Ð 4/30/2012,"Calvin College, in collaboration with Princeton Theological Seminary (PTS) Library and the Hymn Society in the United States and Canada, propose a three-year project to lay the foundation for a comprehensive, online index of hymnals published in North America, covering all eras, denominations, ethnic groups, and genres. The project will incorporate the Dictionary of American Hymnology into the Hymnary.org relational database and scan approximately 1,000 hymnals from the Princeton Theological Seminary Library's Louis F. Benson hymnology collection, one of the world's great collections of hymnological literature. The project's systematic indexing of hymnals and its digitizing of actual hymn content means hard-to-reach information about popular religious life will be freely available for both popular access and path-breaking scholarship in ways that have never been possible before.","To support: The expansion and improvement of ""hymnary.org,"" an online database of religious hymn texts and compositions.",,,,,,,
200289,PW-50717-10,O,"Matthew Knutzen (Project Director, 07/17/2009 - present)",New York Public Library,New York,NY,10018,USA,2/10/2015,2010,New York City Historical Geographic Information Systems,LB,Geography,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$304,311.00",$0.00,"$304,311.00",$0.00,"$304,311.00",$0.00,"$304,311.00",$0.00,5/1/2010 Ð 4/30/2013,"The New York Public Library (NYPL) seeks funding to support for a three-year, three-stage project to create a growing body of work essential to the study of New York City's historical landscape. Each stage will occur simultaneously throughout the grant period and further extends access to the collections involved. At the completion of New York City Historical Geographic Information Systems (NYC Historical GIS), NYPL will have digitized, georectified, transformed, repurposed, and published a significant collection of New York City maps into Geographic Information Systems (GIS) datasets for free and open use by researchers anywhere. The project's outcomes will allow scholars and researchers to, among other things, investigate literary and historical landmarks, archaeological sites, building histories, ethnic communities, and architectural site plans, and inform a range of activities from the production of creative works to the publication of scholarly materials.","To support: Digitization of a collection of 9,500 historical maps of New York City, dating from 1851 to 1922, and creation of related geographical information to be used with Geographic Information Systems (GIS) tools.",,,,,,,
202956,PW-50739-10,O,"Leala Pili (Project Director, 01/05/2010 - present)","American Samoa Council on Arts, Cuture & Humanities",Pago Pago,AS,96799-1540,USA,,2010,Museum Emergency Disaster Recovery,YE,Museum Studies or Historical Preservation,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,1/1/2010 Ð 12/31/2010,"The Jean P. Haydon Museum is the official repository of collections of artifacts for the Territory of American Samoa and holds art and artifacts depicting Samoa's history, culture, and natural history. Collections on display include woven mats, artwork on tapa (cloth made of tree-bark), war clubs, kava bowls, model canoes, and clothing made of tapa. The museum was established in 1971 and is housed in a building listed on the National Register of Historic Places that is in the Tutuila Historic District in the village of Fagatogo on the island of Tutuila. The tsunami that struck American Samoa on September 29, 2009, encircled the building and broke through the main entrance to the museum. Salt water and contaminants rose to a level of eighteen inches inside the building, damaging woven mats and artifacts stored or displayed below that height and exposing other artifacts to the threat of mold growth from moisture. One of the museum's treasures is a woven mat over 400 years old named ""le o malo"" (royal fine mat), which escaped direct harm but needs to be examined for damage caused by humidity since the tsunami. Preservation specialists from the Western States and Territories Preservation Assistance Service (WESTPAS) have advised the museum's sole staff member on recovery efforts and have recommended that a conservator with knowledge of textiles be engaged to assess damage, recommend recovery methods, and train the staff member and volunteers to clean and re-house collection items. A $30,000 emergency grant from NEH would allow the museum to engage the textile conservator identified by WESTPAS and to purchase preservation supplies for the stabilization of collections affected by the tsunami.",,,,,,,,
203816,PW-50741-10,O,"Eric Pourchot (Project Director, 03/31/2010 - present)",Foundation of the American Institute for Conservation of Historic and Artistic Works (FAIC),Washington,DC,20006,USA,,2010,Emergency Assistance for Cultural Collections in Haiti,YC,Library Science,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,4/1/2010 Ð 9/30/2011,"The Foundation of the American Institute for Conservation of Historic and Artistic Works (FAIC) is the national membership organization supporting the professionals who preserve our cultural heritage. FAIC has been working with the U.S. Committee of the Blue Shield, the Smithsonian Institution, the National Archives, and other federal agencies and professional organizations to plan and coordinate post-earthquake salvage and recovery of cultural heritage collections in Haiti, following the earthquake on January 12, 2010. FAIC is prepared to send teams of preservation professionals, trained in disaster response, to Haiti to recover damaged cultural heritage collections and to carry out conservation treatments, as necessary. The U.S. Committee of the Blue Shield would provide logistical support and coordination with other international Blue Shield organizations and with military organizations in Haiti. FAIC has developed Collections Emergency Response Teams (AIC-CERT) that respond to the needs of cultural institutions during emergencies and disasters through coordinated efforts with first responders, state agencies, vendors, and the public. To date, AIC-CERT members have provided assistance to U.S. cultural institutions following the Midwest floods of 2008 and Hurricane Ike, also in 2008. Sixteen members of AIC-CERT are prepared to travel to Haiti to offer assistance. A $30,000 NEH emergency grant would enable FAIC to begin sending AIC-CERT members to Haiti by supporting such costs as travel, subsistence, honoraria, supplies, and materials. The division's staff recognizes the substantial need in Haiti for preservation assistance and believes that FAIC, working with the U.S. Committee of the Blue Shield and the Smithsonian Institution, is prepared for this challenging task.",,,,,,,,
203976,PW-50742-10,I,"Dhiru Thadani (Project Director, 04/23/2010 - present)",,,,,,,2010,Dictionary and History of Towns and Cities,G3,Urban Studies,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,"$30,000.00",$0.00,6/1/2010 Ð 12/31/2010,"Etymology of 600 words, terms, places, and people that have influenced the development of towns and cities. The end product would be a visual dictionary that explains the words and terms in text, diagrams, and photographs.",,,,,,,,
206397,PW-50743-10,O,"Atifa Rawan (Project Director, 07/15/2010 - present)",University of Arizona,Tucson,AZ,85721-0001,USA,,2010,"Preserving and Creating Access to Unique Afghan Records, 1989-2006",A9,Near and Middle Eastern History,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$29,907.00",$0.00,"$29,907.00",$0.00,"$29,907.00",$0.00,7/1/2010 Ð 6/30/2011,No project description available.,,,,,,,,
194380,PW-50287-09,O,"Martha Briggs (Project Director, 08/04/2008 - present)",Newberry Library,Chicago,IL,60610-3380,USA,2/9/2015,2009,Preserving and Enhancing Access to Manuscript Collections Centering on Family Life in Chicago and the Midwest,Y1,Archival Management and Conservation,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$213,451.00",$0.00,"$213,451.00",$0.00,"$213,451.00",$0.00,5/1/2009 Ð 8/31/2011,"The Newberry Library proposes to arrange, preserve, and describe to current archival standards 56 underprocessed manuscript collections (604.8 cubic ft.) documenting family life and individual experiences in Chicago, the Midwest, the nation, and the world. These multigenerational collections of wealthy, middle-class, ethnic, and rural families tell the stories of women, children, the elderly, farmers, immigrants, and others who formed the fabric of American society. The collections' wide-ranging subject matter will be surfaced by collection-level catalog records and EAD inventories that will be disseminated widely on the Internet and national bibliographic utilities. With improved access, scholars, genealogists, teachers, and students at all levels will be able to make creative use of these rich, untapped resources to interpret everyday life and experiences from the viewpoint of the participants.","To support: The arrangement, description, and preservation of 56 manuscript collections, comprising 605 linear feet, focusing on families from the Chicago area in the nineteenth and early twentieth centuries and documenting a wide array of social and cultural history themes.",,,,,,,
194381,PW-50288-09,O,"James Farrington (Project Director, 08/04/2008 - present)",University of Rochester,Rochester,NY,14627,USA,2/9/2015,2009,Digitizing Public Domain Musical Scores and Books from the Sibley Music Library,M6,Music History and Criticism,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$273,820.00",$0.00,"$273,820.00",$0.00,"$273,820.00",$0.00,5/1/2009 Ð 5/31/2011,"The principal goal of this project is to provide free online access to approximately 10,000 uncommon public domain musical scores and books selected from the collections of the Sibley Music Library at the Eastman School of Music. Our plan is to digitize and make them available from the University of Rochester???s Digital Repository.","To support: The digitization of 10,000 rare or unique late 19th- and early 20th-century musical scores and books for online access through the university's digital repository, the rehousing of original materials, and the production of preservation photocopies.",,,,,,,
194389,PW-50296-09,O,"Nancy Shawcross (Project Director, 08/04/2008 - present)",University of Pennsylvania,Philadelphia,PA,19104-6243,USA,2/9/2015,2009,"Digitizing the University of Pennsylvania's Medieval and Renaissance Manuscripts, 1000-1600",GA,Medieval Studies,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$292,958.00",$0.00,"$292,958.00",$0.00,"$292,958.00",$0.00,6/1/2009 Ð 7/31/2011,"Penn proposes to produce & make freely available on the Internet digital facsimiles of its collection of European manuscripts from 1000 to 1600. With a total project cost of $790,272, Penn requests $292,958 from NEH to fund salary & fringe benefits for 2 years for 1 full-time digital data coordinator & 2 full-time digital camera operators. Penn???s collection comprises approximately 800 discrete items, totaling approximately 320,000 pages and offers important research material in the fields of art history; English, French, German, Italian, and Spanish literatures; European political, social, and economic history; the history of science and technology, including alchemy; the history of witchcraft; legal studies; music; religious studies; and philosophy. The project will provide 3 entry points for the facsimiles: access through a hot link in the WorldCat and local cataloging records, access via Digital Scriptorium, and access through a project-specific website with faceted searching.",,,,,,,,
194390,PW-50297-09,O,"Paul Beelitz (Project Director, 08/04/2008 - present)",American Museum of Natural History,New York,NY,10024-5193,USA,2/9/2015,2009,Creating an Image Database for Access to the Philippines Ethnology Collection,L2,Anthropology,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$160,443.00",$0.00,"$160,443.00",$0.00,"$160,443.00",$0.00,9/1/2009 Ð 2/28/2011,"The Anthropology Division at the American Museum of Natural History (AMNH) requests $160,443 from the National Endowment for the Humanities for a one-year project that will dramatically improve access to its important Philippines ethnology collection, which is exceptional for its size, comprehensiveness, and level of documentation. Digital images of the 11,322 objects in the collection, and the associated data, will be made accessible via the Internet to the general public, descendant communities, educators, and researchers, who will be able to view and study the entire collection on the Anthropology Division???s Web site (http://anthro.amnh.org). The AMNH Philippines collection was systematically assembled between 1900 and 1960 by anthropologists who had a great understanding of the cultures they were investigating. The 11,322 objects in the collection represent the immense range and diversity of Philippine peoples from Luzon Island in the north to Mindanao Island in the south.",,,,,,,,
194392,PW-50299-09,O,"Martin Levitt (Project Director, 08/04/2008 - present)",American Philosophical Society,Philadelphia,PA,19106-3387,USA,2/9/2015,2009,Amplifying Access to Manuscript Collections: Saving Legacy Data in Historical Card Catalogs,G1,"Interdisciplinary Studies, General",253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,"$76,254.00","$260,978.00","$76,254.00","$260,978.00","$76,254.00","$337,232.00",$0.00,5/1/2009 Ð 6/30/2011,"The American Philosophical Society requests support to dramatically enhance accessibility to manuscript collections focusing on American history from the colonial era through the early Republic, Native American anthropology, and the history of science from the 18th century forward. These collections are currently documented in two antiquated card catalogs that reference approximately 15% of the Library???s 10 million manuscripts. With the experience of a completed pilot project involving item-level cards for holdings related to Benjamin Franklin, the Society now proposes to digitize item-level or folder-level descriptions available in these card catalogs and ???work up,??? creating web-accessible EAD finding aids and ensuring that these important humanities collections are processed to modern archival standards. The project will serve as a model for other primary source repositories facing similar problems of legacy data in antiquated manuscripts card catalogs.",,,,,,,,
194394,PW-50301-09,O,"Michael Nash (Project Director, 08/04/2008 - 04/10/2012); Chela Weber (Project Director, 04/11/2012 - present)",New York University,New York,NY,10012-1019,USA,2/9/2015,2009,Pamphlets and Ephemera as Social and Cultural History: Preserving an Alternative Print Tradition at the Tamiment Library,A3,U.S. History,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$332,760.00",$0.00,"$332,760.00",$0.00,"$332,760.00",$0.00,5/1/2009 Ð 8/31/2012,"As the historical and American Studies literatures have been increasingly influenced by the work of social and cultural historians and students of material culture, scholars have discovered that ephemeral publications often document details of everyday life and forms of political participation that are not visible through traditional research collections. Research libraries with their emphases on the printed book, manuscript collection, and organizational archive have treated these materials as an after thought. The Tamiment Library???s pamphlet and ephemera collection documenting the history of labor and radical politics has long been recognized as one of the most important archives of its kind in the United States. This project will rely on archival arrangement, description,and collection-level cataloging to make the Tamiment collections accessible to the research community.","To support: The arrangement and description of one million items, with full cataloging of 1,200 monographs, 600 serials, and 1,100 pamphlets, from the Tamiment Library's collection on the history of labor and radicalism in the United States; 250 Internet-accessible Encoded Archival Description finding aids would also be developed linked to collection-level MARC records.",,,,,,,
194402,PW-50309-09,O,"Matthew Edney (Project Director, 08/04/2008 - present)","University of Wisconsin, Madison",Madison,WI,53706-1314,USA,2/9/2015,2009,History of Cartography [HOC],G1,"Interdisciplinary Studies, General",253,Humanities Collections and Reference Resources,1,Preservation and Access,"$230,000.00","$120,000.00","$230,000.00","$120,000.00","$230,000.00","$120,000.00","$350,000.00",$0.00,7/1/2009 Ð 6/30/2011,"We seek funding to support the continued preparation of the award-winning series, The History of Cartography, under the direction of Matthew Edney. The history of cartography is a rapidly expanding interdisciplinary field that spans the humanities and social sciences; it is driven by an appreciation that maps are complex, culturally rich texts through which people organize and make sense of their world. This project accordingly studies the people who have produced and used maps in the context of their cultures and societies. This proposal primarily focuses on preparing manuscripts for Volume Four (European Enlightenment, 1650-1800), edited by Edney and Mary Pedley, and designing Volume Five (Nineteenth Century),edited by Roger Kain. Some costs will also be incurred for Volume Six (Twentieth Century),edited by Mark Monmonier. Quality control will be directed by Edney and accomplished by the Project staff in Madison and the publisher, the University of Chicago Press.","To support: Continued development of the multi-volume reference work, the ""History of Cartography,"" with especial attention to Volume 4, ""Cartography in the European Enlightenment.""",,,,,,,
194403,PW-50310-09,O,"Inge Reist (Project Director, 08/04/2008 - present)",Frick Collection,New York,NY,10021,USA,2/9/2015,2009,Digitization of Deteriorating Photographs of American Paintings,M2,Art History and Criticism,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$348,900.00",$0.00,"$348,900.00",$0.00,"$348,900.00",$0.00,5/1/2009 Ð 4/30/2011,"The Frick Collection's Frick Art Reference Library is proposing a two-year project to digitize, and make available to an international community of students and researchers, images and documentation that describe 15,000 works of art from its negative collection. Most of these unique large-format black and white glass plate and acetate negatives, made between 1922 and 1967, document works of art in private homes and small public collections throughout the United States. They record paintings that are generally not well-known and in some instances are the only extant images of works that have been subsequently lost, stolen, or destroyed. These negatives, and study photographs printed from them, together with the extensive firsthand information about the works of art, constitute an irreplaceable resource for humanities research, particularly for the history of art and art collecting, American history, social history, material culture, and genealogy.","To support: The digitization of 15,000 images of works of art, primarily early American portraits photographed 1922-67 in homes and public institutions throughout the United States.",,,,,,,
194405,PW-50312-09,O,"Matthew Gibson (Project Director, 08/04/2008 - present)",Virginia Foundation for the Humanities,Charlottesville,VA,22903-4629,USA,2/9/2015,2009,Encyclopedia Virginia,G1,"Interdisciplinary Studies, General",253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$279,914.00",$0.00,"$279,914.00",$0.00,"$279,914.00",$0.00,5/1/2009 Ð 10/31/2011,"Encyclopedia Virginia (EV), a multi-year online publication of the Virginia Foundation for the Humanities (VFH), is a publicly accessible reference work of comprehensive, peer-reviewed, and digitally-born content that focuses on Virginia's people, history, government, economy, and culture. With this proposal, EV seeks funds to develop sections of entries that explore the facts, complexities, and interpretations of pre-colonial and colonial Virginia history and to use this content as a proving ground to demonstrate to similar projects the benefits of robust markup and open technology standards. This project is important not only because of the content we are building, but also because of how we are building it: with a deliberate eye towards longevity and adaptability.","To support: Development of the Encyclopedia Virginia, an online reference work of comprehensive, peer reviewed, and digitally born content that focuses on Virginia's people, history, government, economy, and culture.",,,,,,,
194406,PW-50313-09,O,"Eric Meyers (Project Director, 08/04/2008 - present)",American Schools of Oriental Research,Boston,MA,2215,USA,2/9/2015,2009,ASOR- Near East Archaeology Archives,LA,Archaeology,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$300,903.00",$0.00,"$300,903.00",$0.00,"$300,903.00",$0.00,7/1/2009 Ð 6/30/2012,"The American Schools of Oriental Research (ASOR) seeks $300,903 from the National Endowment of the Humanities for a project 1) to unite the three portions of its historic, yet previously inaccessible archive collections, 2) to digitize and publish online most of the items, and 3) to establish a finding aid on the internet with metatags that will dramatically increase public and scholarly access to this material. The requested fund from the NEH will be combined with cost-sharing contributions of $137,488 from ASOR, Boston University, and the Harvard Semetic Museum. These materials describe archaeological and historical explorations of the eastern Mediterranean and range in date from the end of the nineteenth century through the end of the twentieth century. The collections consist of over 410 lineal feet of documents, 15 drawers of maps and plans, and approximately 20 boxes of photographs and glass negatives.","To support: Arranging and describing the contents of three geographically dispersed archives that focus on archaeological excavations and the history of archaeology in the Middle East from 1871 to the present, as well as creating finding aids and mounting digitized materials on the Internet.",,,,,,,
194408,PW-50315-09,O,"Joan Hall (Project Director, 08/04/2008 - present)","University of Wisconsin, Madison",Madison,WI,53706-1314,USA,2/9/2015,2009,Dictionary of American Regional English [DARE],CE,English,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$200,000.00","$150,000.00","$200,000.00","$150,000.00","$200,000.00","$150,000.00","$350,000.00",$0.00,7/1/2009 Ð 6/30/2010,"The Dictionary of American Regional English (DARE) is a reference work describing regional and folk varieties of American English. Based on a large body of oral data collected in all fifty states between 1965 and 1970, it also draws on thousands of written and electronic sources covering the colonial period to the present time. A unique feature of DARE is its use of computer-generated maps to show distributions of regional terms. Volumes I (A to C), II (D to H), III (I to O), and IV (P to Sk), published by Harvard University Press in 1985, 1991, 1996, and 2002, respectively, have been highly acclaimed by scholars and public alike. Volume V (Sl to Z) will appear in 2010, with a supplementary volume of data and an electronic edition to follow. DARE's materials will remain available for scholars both in electronic form and through the maintenance of an archive of research and reference materials.",,,,,,,,
194413,PW-50320-09,O,"Barbara DeWolfe (Project Director, 08/04/2008 - present)","University of Michigan, Ann Arbor",Ann Arbor,MI,48109,USA,2/9/2015,2009,Providing Access to Manuscript Collections Related to Early American History,A3,U.S. History,253,Humanities Collections and Reference Resources,1,Preservation and Access,"$250,000.00",$0.00,"$250,000.00",$0.00,"$250,000.00",$0.00,"$250,000.00",$0.00,5/1/2009 Ð 5/31/2012,"The William L. Clements Library, at the University of Michigan, is applying for funding from the National Endowment for the Humanities to support a two-year project to provide new or improved access to collections of historical importance for the study of early American history. We have selected 426 collections, for which we need new or better finding aids. These collections pertain to landmark events in early American history, from the middle of the 18th century to 1870, and are of exceptional importance. The goals of the project are to have online finding aids in EAD (Encoded Archival Description) format for our web site, and records in MARC (MAchine Readable Cataloging record) format for the University of Michigan's online catalog, MIRLYN. These records will then be uploaded to OCLC (Online Computer Library Center), and ArchiveGrid, both of which are accessible databases.","To support: The production and upgrading of finding aids and catalog records for improved access to 426 manuscript collections, amounting to 593 linear feet, dealing with early American history.",,,,,,,
194415,PW-50322-09,O,"Nancy Nuzzo (Project Director, 08/04/2008 - present)","SUNY Research Foundation, University at Buffalo",Buffalo,NY,14222-1004,USA,2/9/2015,2009,Reformatting and Cataloging Poetry Tapes,DE,American Literature,253,Humanities Collections and Reference Resources,1,Preservation and Access,$0.00,$0.00,"$202,241.00",$0.00,"$202,241.00",$0.00,"$202,241.00",$0.00,5/1/2009 Ð 4/30/2011,"The Poetry Collection of the University Libraries, the State University of New York at Buffalo, seeks funding to reformat, catalog, and make accessible 1,340 cassette and reel-to-reel audio recordings of poetry materials. Dating between 1962 and 2000, the recordings fall into three categories: an archive of tapes from poetry readings and other unique events that took place in the Poetry Collection and elsewhere on the University at Buffalo campus; personal recordings that poets made of their own readings over a period of time; and libraries of tapes collected by various individuals and groups. The tapes will be converted to digital files by an audio specialist, item-level cataloging will be created for each tape, collection-level finding aids will be created for logical subsets of the collection, intellectual property rights will be investigated, and streaming sound files with associated metatdata will be made accessible on campus or more widely, depending on permissions.","To support: The cataloging, digital reformatting, Internet streaming, and creation of Encoded Archival Description finding aids for 1,340 audio recordings of readings by 425 notable poets.",,,,,,,
194421,PW-50328-09,O,"Ehsan Yarshater (Project Director, 08/04/2008 - present)",Columbia University,New York,NY,10027,USA,2/9/2015,2009,Encyclopaedia Iranica [EI],G1,"Interdisciplinary Studies, General",253,Humanities Collections and Reference Resources,1,Preservation and Access,"$200,000.00","$150,000.00","$200,000.00","$150,000.00","$200,000.00","$150,000.00","$350,000.00",$0.00,7/1/2009 Ð 6/30/2011,"Encyclopaedia Iranica is a major interdisciplinary research tool in the humanities for scholars and students in Middle Eastern, Central Asian, Caucasian, and Indian studies, and for non-specialists interested in Persian culture and related fields. It is a vehicle for the publication of original research or synthesis. All of the articles are written with careful documentation and extensive bibliography by leading scholars from many different countries. Nearly 14 volumes have been published electronically and in print: a total of 92 fascicles plus 571 additional online articles. Focusing increasingly on the electronic edition (www.iranica.com), we continue working on improving its accessibility and technical aspects as well as planning for enhancement of its search engine and metadata architecture. The present two-year application is for support to publish c. 375 articles per year of which 175-200 articles will be first posted online & 150-175 will be printed and then posted online.","To support: Preparation of the ""Encyclopædia Iranica,"" a multi-disciplinary reference work and research tool on Iranian history and civilization from prehistory to the present.",,,,,,,
